dataset,query_id,company,doc_name,bank_name,query,ground_truth_chunk_id,result_file,method_raw,model_raw,mode_raw,method,model,variant,top_m,correct_at_1,hit_at_5,ground_truth_rank_top5,reciprocal_rank_at_5,top1_chunk_id,top5_chunk_ids,n_top1_returned,n_top5_returned,no_top1_returned,no_top5_returned,fewer_than_5_returned,no_result_at_all,retrieved_doc_top1_from_result,latency_seconds,top1_latency_seconds,top5_latency_seconds,input_tokens,output_tokens,total_tokens,top1_input_tokens,top1_output_tokens,top1_total_tokens,top5_input_tokens,top5_output_tokens,top5_total_tokens,run_success,error,question_type,question_reasoning,financebench_id,toc,document_pages,document_raw_pdf_tokens,structure_input_tokens,structure_output_tokens,structure_total_tokens,structure_latency_seconds,retrieved_doc_top1,document_correct_at_1
ESRS,"ABN Amro__ABN_Amro_0031__For ABN Amro’s ESRS materiality determination of climate and environmental drivers on market risk in the trading book, does the disclosure set out the assessment method used to gauge potential profit-and-loss effects and the specific rationale supporting its conclusion that this risk is not material?",ABN Amro,ABN Amro,ABN Amro,"For ABN Amro’s ESRS materiality determination of climate and environmental drivers on market risk in the trading book, does the disclosure set out the assessment method used to gauge potential profit-and-loss effects and the specific rationale supporting its conclusion that this risk is not material?",ABN_Amro_0031,bm25_query_results.jsonl,bm25,,standard,BM25,–,standard,,0,0,,0.0,Nordea_Bank_0057,Nordea_Bank_0057|ABN_Amro_0034|ABN_Amro_0052|Nordea_Bank_0032|KBC_Group_0017,1,5,0,0,0,0,Nordea Bank,0.030118,0.030118,0.030118,0,0,0,0,0,0,0,0,0,1,,,,,Present,92,70776,709130,300339,1009469,1098.656,Nordea Bank,0
ESRS,"ABN Amro__ABN_Amro_0033__Within ABN Amro’s climate and environmental risk materiality review for liquidity risk, what specific short- and medium-term horizons are set for the quantitative assessment?",ABN Amro,ABN Amro,ABN Amro,"Within ABN Amro’s climate and environmental risk materiality review for liquidity risk, what specific short- and medium-term horizons are set for the quantitative assessment?",ABN_Amro_0033,bm25_query_results.jsonl,bm25,,standard,BM25,–,standard,,0,0,,0.0,ABN_Amro_0034,ABN_Amro_0034|ABN_Amro_0054|ABN_Amro_0004|ING_0069|Intesa_Sanpaolo_0034,1,5,0,0,0,0,ABN Amro,0.014877,0.014877,0.014877,0,0,0,0,0,0,0,0,0,1,,,,,Present,92,70776,709130,300339,1009469,1098.656,ABN Amro,1
ESRS,"ABN Amro__ABN_Amro_0034__In its 2024 climate and environmental business-risk assessment, does ABN Amro state that transition risk is not material in the near term but could become material over the medium to long run due to prospective changes to its commercial or risk policies to meet climate-related requirements?",ABN Amro,ABN Amro,ABN Amro,"In its 2024 climate and environmental business-risk assessment, does ABN Amro state that transition risk is not material in the near term but could become material over the medium to long run due to prospective changes to its commercial or risk policies to meet climate-related requirements?",ABN_Amro_0034,bm25_query_results.jsonl,bm25,,standard,BM25,–,standard,,1,1,1.0,1.0,ABN_Amro_0034,ABN_Amro_0034|KBC_Group_0015|ABN_Amro_0029|Swedbank_0015|ABN_Amro_0012,1,5,0,0,0,0,ABN Amro,0.024687,0.024687,0.024687,0,0,0,0,0,0,0,0,0,1,,,,,Present,92,70776,709130,300339,1009469,1098.656,ABN Amro,1
ESRS,ABN Amro__ABN_Amro_0036__Does ABN Amro’s adverse scenario explicitly include a Dutch policy tightening on buildings with poor energy performance that would further depress the market value of such real estate?,ABN Amro,ABN Amro,ABN Amro,Does ABN Amro’s adverse scenario explicitly include a Dutch policy tightening on buildings with poor energy performance that would further depress the market value of such real estate?,ABN_Amro_0036,bm25_query_results.jsonl,bm25,,standard,BM25,–,standard,,1,1,1.0,1.0,ABN_Amro_0036,ABN_Amro_0036|ABN_Amro_0076|ABN_Amro_0070|ABN_Amro_0113|ABN_Amro_0085,1,5,0,0,0,0,ABN Amro,0.019731,0.019731,0.019731,0,0,0,0,0,0,0,0,0,1,,,,,Present,92,70776,709130,300339,1009469,1098.656,ABN Amro,1
ESRS,"ABN Amro__ABN_Amro_0038__Within its CER discussion of strategy and business model, does ABN Amro indicate whether lending decisions in its residential mortgage portfolio are conditioned on physical climate-risk metrics, and if not, what rationale does it provide?",ABN Amro,ABN Amro,ABN Amro,"Within its CER discussion of strategy and business model, does ABN Amro indicate whether lending decisions in its residential mortgage portfolio are conditioned on physical climate-risk metrics, and if not, what rationale does it provide?",ABN_Amro_0038,bm25_query_results.jsonl,bm25,,standard,BM25,–,standard,,0,0,,0.0,ABN_Amro_0034,ABN_Amro_0034|ABN_Amro_0029|ABN_Amro_0010|ABN_Amro_0012|ING_0004,1,5,0,0,0,0,ABN Amro,0.023447,0.023447,0.023447,0,0,0,0,0,0,0,0,0,1,,,,,Present,92,70776,709130,300339,1009469,1098.656,ABN Amro,1
ESRS,"ABN Amro__ABN_Amro_0039__For ABN Amro, does the non-financial risk stress-testing methodology used for ESG materiality explicitly assess climate and environmental risk events across three defined time horizons (1, 5 and 30 years)?",ABN Amro,ABN Amro,ABN Amro,"For ABN Amro, does the non-financial risk stress-testing methodology used for ESG materiality explicitly assess climate and environmental risk events across three defined time horizons (1, 5 and 30 years)?",ABN_Amro_0039,bm25_query_results.jsonl,bm25,,standard,BM25,–,standard,,1,1,1.0,1.0,ABN_Amro_0039,ABN_Amro_0039|ABN_Amro_0034|ABN_Amro_0076|Santander_0011|ABN_Amro_0004,1,5,0,0,0,0,ABN Amro,0.021018,0.021018,0.021018,0,0,0,0,0,0,0,0,0,1,,,,,Present,92,70776,709130,300339,1009469,1098.656,ABN Amro,1
ESRS,"ABN Amro__ABN_Amro_0041__In its stated assessment outcome, does ABN Amro confirm that a flooding-related data centre disruption is material in the short-term (one-year) horizon and specify the selected risk treatment?",ABN Amro,ABN Amro,ABN Amro,"In its stated assessment outcome, does ABN Amro confirm that a flooding-related data centre disruption is material in the short-term (one-year) horizon and specify the selected risk treatment?",ABN_Amro_0041,bm25_query_results.jsonl,bm25,,standard,BM25,–,standard,,1,1,1.0,1.0,ABN_Amro_0041,ABN_Amro_0041|Raiffeisen_Bank_International_0466|ABN_Amro_0066|ABN_Amro_0057|ABN_Amro_0034,1,5,0,0,0,0,ABN Amro,0.016071,0.016071,0.016071,0,0,0,0,0,0,0,0,0,1,,,,,Present,92,70776,709130,300339,1009469,1098.656,ABN Amro,1
ESRS,ABN Amro__ABN_Amro_0043__Does ABN Amro’s disclosure confirm that corporate clients are evaluated against the bank’s baseline sustainability criteria both at onboarding and at recurring intervals thereafter?,ABN Amro,ABN Amro,ABN Amro,Does ABN Amro’s disclosure confirm that corporate clients are evaluated against the bank’s baseline sustainability criteria both at onboarding and at recurring intervals thereafter?,ABN_Amro_0043,bm25_query_results.jsonl,bm25,,standard,BM25,–,standard,,1,1,1.0,1.0,ABN_Amro_0043,ABN_Amro_0043|ABN_Amro_0076|ABN_Amro_0113|ABN_Amro_0012|ABN_Amro_0034,1,5,0,0,0,0,ABN Amro,0.010742,0.010742,0.010742,0,0,0,0,0,0,0,0,0,1,,,,,Present,92,70776,709130,300339,1009469,1098.656,ABN Amro,1
ESRS,"ABN Amro__ABN_Amro_0045__For ESRS disclosures on risk management processes, what client coverage threshold does ABN Amro state for applying its CASY sustainability assessment?",ABN Amro,ABN Amro,ABN Amro,"For ESRS disclosures on risk management processes, what client coverage threshold does ABN Amro state for applying its CASY sustainability assessment?",ABN_Amro_0045,bm25_query_results.jsonl,bm25,,standard,BM25,–,standard,,0,0,,0.0,ABN_Amro_0024,ABN_Amro_0024|ABN_Amro_0018|ABN_Amro_0092|ABN_Amro_0113|ABN_Amro_0057,1,5,0,0,0,0,ABN Amro,0.010906,0.010906,0.010906,0,0,0,0,0,0,0,0,0,1,,,,,Present,92,70776,709130,300339,1009469,1098.656,ABN Amro,1
ESRS,"ABN Amro__ABN_Amro_0046__For ABN Amro’s non-programme lending clients, is there a process within credit origination and subsequent review cycles that integrates climate- and environment-related risk exposures into the creditworthiness assessment?",ABN Amro,ABN Amro,ABN Amro,"For ABN Amro’s non-programme lending clients, is there a process within credit origination and subsequent review cycles that integrates climate- and environment-related risk exposures into the creditworthiness assessment?",ABN_Amro_0046,bm25_query_results.jsonl,bm25,,standard,BM25,–,standard,,0,0,,0.0,ABN_Amro_0054,ABN_Amro_0054|ABN_Amro_0024|ABN_Amro_0047|ABN_Amro_0034|ABN_Amro_0076,1,5,0,0,0,0,ABN Amro,0.015615,0.015615,0.015615,0,0,0,0,0,0,0,0,0,1,,,,,Present,92,70776,709130,300339,1009469,1098.656,ABN Amro,1
ESRS,"ABN Amro__ABN_Amro_0047__For ESRS-aligned scoping of climate-risk analysis, does ABN AMRO identify the specific industries where its transmission-channel assessments have been strengthened and clarify that the referenced NACE classifications are indicative mappings to its own sector definitions?",ABN Amro,ABN Amro,ABN Amro,"For ESRS-aligned scoping of climate-risk analysis, does ABN AMRO identify the specific industries where its transmission-channel assessments have been strengthened and clarify that the referenced NACE classifications are indicative mappings to its own sector definitions?",ABN_Amro_0047,bm25_query_results.jsonl,bm25,,standard,BM25,–,standard,,1,1,1.0,1.0,ABN_Amro_0047,ABN_Amro_0047|Raiffeisen_Bank_International_0081|ABN_Amro_0139|OTP_Bank_0046|ABN_Amro_0062,1,5,0,0,0,0,ABN Amro,0.016424,0.016424,0.016424,0,0,0,0,0,0,0,0,0,1,,,,,Present,92,70776,709130,300339,1009469,1098.656,ABN Amro,1
ESRS,"ABN Amro__ABN_Amro_0054__For ABN AMRO, which governance body is charged with reviewing sectoral financing policies that establish exposure targets and limits linked to climate and environmental risk?",ABN Amro,ABN Amro,ABN Amro,"For ABN AMRO, which governance body is charged with reviewing sectoral financing policies that establish exposure targets and limits linked to climate and environmental risk?",ABN_Amro_0054,bm25_query_results.jsonl,bm25,,standard,BM25,–,standard,,1,1,1.0,1.0,ABN_Amro_0054,ABN_Amro_0054|ABN_Amro_0076|ABN_Amro_0034|Intesa_Sanpaolo_0042|ABN_Amro_0022,1,5,0,0,0,0,ABN Amro,0.014307,0.014307,0.014307,0,0,0,0,0,0,0,0,0,1,,,,,Present,92,70776,709130,300339,1009469,1098.656,ABN Amro,1
ESRS,ABN Amro__ABN_Amro_0057__Which ABN AMRO governance body is tasked with supervising the soundness and quality of the bank’s sustainability statements and its public sustainability disclosures?,ABN Amro,ABN Amro,ABN Amro,Which ABN AMRO governance body is tasked with supervising the soundness and quality of the bank’s sustainability statements and its public sustainability disclosures?,ABN_Amro_0057,bm25_query_results.jsonl,bm25,,standard,BM25,–,standard,,1,1,1.0,1.0,ABN_Amro_0057,ABN_Amro_0057|ABN_Amro_0113|ABN_Amro_0015|ABN_Amro_0008|ABN_Amro_0010,1,5,0,0,0,0,ABN Amro,0.010527,0.010527,0.010527,0,0,0,0,0,0,0,0,0,1,,,,,Present,92,70776,709130,300339,1009469,1098.656,ABN Amro,1
ESRS,ABN Amro__ABN_Amro_0060__Does ABN Amro’s disclosure confirm that its sustainability risk policy framework encompasses climate change mitigation and the management of both physical and transition climate exposures?,ABN Amro,ABN Amro,ABN Amro,Does ABN Amro’s disclosure confirm that its sustainability risk policy framework encompasses climate change mitigation and the management of both physical and transition climate exposures?,ABN_Amro_0060,bm25_query_results.jsonl,bm25,,standard,BM25,–,standard,,0,1,4.0,0.25,ABN_Amro_0081,ABN_Amro_0081|ABN_Amro_0113|ABN_Amro_0076|ABN_Amro_0060|ABN_Amro_0022,1,5,0,0,0,0,ABN Amro,0.013303,0.013303,0.013303,0,0,0,0,0,0,0,0,0,1,,,,,Present,92,70776,709130,300339,1009469,1098.656,ABN Amro,1
ESRS,"ABN Amro__ABN_Amro_0061__Within ABN Amro’s governance of operational climate and energy measures, has responsibility for policy execution been allocated to named executive roles, and which roles are assigned to the Environmental and Energy Policy and the Travel and Mobility policy?",ABN Amro,ABN Amro,ABN Amro,"Within ABN Amro’s governance of operational climate and energy measures, has responsibility for policy execution been allocated to named executive roles, and which roles are assigned to the Environmental and Energy Policy and the Travel and Mobility policy?",ABN_Amro_0061,bm25_query_results.jsonl,bm25,,standard,BM25,–,standard,,0,0,,0.0,ABN_Amro_0074,ABN_Amro_0074|ABN_Amro_0051|Banque_Postale_0075|Swedbank_0031|UniCredit_0019,1,5,0,0,0,0,ABN Amro,0.016839,0.016839,0.016839,0,0,0,0,0,0,0,0,0,1,,,,,Present,92,70776,709130,300339,1009469,1098.656,ABN Amro,1
ESRS,"ABN Amro__ABN_Amro_0062__For ABN AMRO’s exposure to coal-fired power generation clients, does the stated sustainability risk standard include a time-bound commitment to exit thermal coal, and if so, what is the deadline year?",ABN Amro,ABN Amro,ABN Amro,"For ABN AMRO’s exposure to coal-fired power generation clients, does the stated sustainability risk standard include a time-bound commitment to exit thermal coal, and if so, what is the deadline year?",ABN_Amro_0062,bm25_query_results.jsonl,bm25,,standard,BM25,–,standard,,1,1,1.0,1.0,ABN_Amro_0062,ABN_Amro_0062|Intesa_Sanpaolo_0060|Societe_Generale_0010|ING_0042|Banca_Monte_dei_Paschi_di_Siena_0048,1,5,0,0,0,0,ABN Amro,0.014138,0.014138,0.014138,0,0,0,0,0,0,0,0,0,1,,,,,Present,92,70776,709130,300339,1009469,1098.656,ABN Amro,1
ESRS,"ABN Amro__ABN_Amro_0066__In its sector target overview, does ABN AMRO quantify what share of its outstanding exposure to NZBA-identified high-emission sectors is already within the scope of its published climate targets?",ABN Amro,ABN Amro,ABN Amro,"In its sector target overview, does ABN AMRO quantify what share of its outstanding exposure to NZBA-identified high-emission sectors is already within the scope of its published climate targets?",ABN_Amro_0066,bm25_query_results.jsonl,bm25,,standard,BM25,–,standard,,1,1,1.0,1.0,ABN_Amro_0066,ABN_Amro_0066|ABN_Amro_0139|Pekao_0015|Swedbank_0064|KBC_Group_0030,1,5,0,0,0,0,ABN Amro,0.016696,0.016696,0.016696,0,0,0,0,0,0,0,0,0,1,,,,,Present,92,70776,709130,300339,1009469,1098.656,ABN Amro,1
ESRS,ABN Amro__ABN_Amro_0073__Has ABN Amro specified the methodological scope and inclusion criteria for counting financing toward its lending commitment on renewable energy and decarbonisation technologies?,ABN Amro,ABN Amro,ABN Amro,Has ABN Amro specified the methodological scope and inclusion criteria for counting financing toward its lending commitment on renewable energy and decarbonisation technologies?,ABN_Amro_0073,bm25_query_results.jsonl,bm25,,standard,BM25,–,standard,,1,1,1.0,1.0,ABN_Amro_0073,ABN_Amro_0073|ABN_Amro_0016|ABN_Amro_0066|Intesa_Sanpaolo_0003|Intesa_Sanpaolo_0073_intro,1,5,0,0,0,0,ABN Amro,0.016799,0.016799,0.016799,0,0,0,0,0,0,0,0,0,1,,,,,Present,92,70776,709130,300339,1009469,1098.656,ABN Amro,1
ESRS,"ABN Amro__ABN_Amro_0081__For ESRS reporting on workforce scope, does ABN AMRO state that its HR Risk Policy extends beyond its own employees to include, where pertinent, non-employee personnel engaged through third-party suppliers?",ABN Amro,ABN Amro,ABN Amro,"For ESRS reporting on workforce scope, does ABN AMRO state that its HR Risk Policy extends beyond its own employees to include, where pertinent, non-employee personnel engaged through third-party suppliers?",ABN_Amro_0081,bm25_query_results.jsonl,bm25,,standard,BM25,–,standard,,0,1,2.0,0.5,ABN_Amro_0082,ABN_Amro_0082|ABN_Amro_0081|ABN_Amro_0084|ABN_Amro_0085|ABN_Amro_0113,1,5,0,0,0,0,ABN Amro,0.014631,0.014631,0.014631,0,0,0,0,0,0,0,0,0,1,,,,,Present,92,70776,709130,300339,1009469,1098.656,ABN Amro,1
ESRS,ABN Amro__ABN_Amro_0084__Has ABN AMRO put in place a formal human-rights due diligence process designed to oversee and reduce adverse human-rights impacts arising from its activities?,ABN Amro,ABN Amro,ABN Amro,Has ABN AMRO put in place a formal human-rights due diligence process designed to oversee and reduce adverse human-rights impacts arising from its activities?,ABN_Amro_0084,bm25_query_results.jsonl,bm25,,standard,BM25,–,standard,,0,1,2.0,0.5,ABN_Amro_0113,ABN_Amro_0113|ABN_Amro_0084|ABN_Amro_0091_intro|ABN_Amro_0034|ABN_Amro_0096,1,5,0,0,0,0,ABN Amro,0.012197,0.012197,0.012197,0,0,0,0,0,0,0,0,0,1,,,,,Present,92,70776,709130,300339,1009469,1098.656,ABN Amro,1
ESRS,"ABN Amro__ABN_Amro_0086__For ABN AMRO, does the remuneration framework explicitly tie sustainability performance to incentive compensation across employee categories, and how is this operationalized for CLA+, CLA Identified Staff, CLA staff, and the Executive Board?",ABN Amro,ABN Amro,ABN Amro,"For ABN AMRO, does the remuneration framework explicitly tie sustainability performance to incentive compensation across employee categories, and how is this operationalized for CLA+, CLA Identified Staff, CLA staff, and the Executive Board?",ABN_Amro_0086,bm25_query_results.jsonl,bm25,,standard,BM25,–,standard,,1,1,1.0,1.0,ABN_Amro_0086,ABN_Amro_0086|PKO_Bank_Polski_0103|UniCredit_0029|Pekao_0081|BBVA_0004,1,5,0,0,0,0,ABN Amro,0.015209,0.015209,0.015209,0,0,0,0,0,0,0,0,0,1,,,,,Present,92,70776,709130,300339,1009469,1098.656,ABN Amro,1
ESRS,ABN Amro__ABN_Amro_0093__Has ABN Amro disclosed that it maintains ongoing dialogue with civil society groups to address human rights risks associated with its investment activities?,ABN Amro,ABN Amro,ABN Amro,Has ABN Amro disclosed that it maintains ongoing dialogue with civil society groups to address human rights risks associated with its investment activities?,ABN_Amro_0093,bm25_query_results.jsonl,bm25,,standard,BM25,–,standard,,1,1,1.0,1.0,ABN_Amro_0093,ABN_Amro_0093|ABN_Amro_0091_intro|ABN_Amro_0084|ABN_Amro_0113|ABN_Amro_0098,1,5,0,0,0,0,ABN Amro,0.010571,0.010571,0.010571,0,0,0,0,0,0,0,0,0,1,,,,,Present,92,70776,709130,300339,1009469,1098.656,ABN Amro,1
ESRS,ABN Amro__ABN_Amro_0094__Identify the specific report in which ABN AMRO indicates it provides further detail on its arrangements to facilitate remedy access for value chain workers within its procurement activities.,ABN Amro,ABN Amro,ABN Amro,Identify the specific report in which ABN AMRO indicates it provides further detail on its arrangements to facilitate remedy access for value chain workers within its procurement activities.,ABN_Amro_0094,bm25_query_results.jsonl,bm25,,standard,BM25,–,standard,,1,1,1.0,1.0,ABN_Amro_0094,ABN_Amro_0094|ABN_Amro_0010|Banque_Postale_0178|ABN_Amro_0108|ABN_Amro_0098,1,5,0,0,0,0,ABN Amro,0.016998,0.016998,0.016998,0,0,0,0,0,0,0,0,0,1,,,,,Present,92,70776,709130,300339,1009469,1098.656,ABN Amro,1
ESRS,"ABN Amro__ABN_Amro_0095__For ABN Amro, does the disclosure specify the interim method used to monitor the effectiveness of its policies and actions—namely, evaluating its influence over corporate clients and businesses in its investment sphere to derive insights on engagement-related impacts and risks—given that formal targets have not yet been set?",ABN Amro,ABN Amro,ABN Amro,"For ABN Amro, does the disclosure specify the interim method used to monitor the effectiveness of its policies and actions—namely, evaluating its influence over corporate clients and businesses in its investment sphere to derive insights on engagement-related impacts and risks—given that formal targets have not yet been set?",ABN_Amro_0095,bm25_query_results.jsonl,bm25,,standard,BM25,–,standard,,1,1,1.0,1.0,ABN_Amro_0095,ABN_Amro_0095|ABN_Amro_0066|ABN_Amro_0093|ABN_Amro_0113|ABN_Amro_0010,1,5,0,0,0,0,ABN Amro,0.021413,0.021413,0.021413,0,0,0,0,0,0,0,0,0,1,,,,,Present,92,70776,709130,300339,1009469,1098.656,ABN Amro,1
